Hugoniot 
Temperature Density   Pressure   IntEnergy  SpEntropy   Part. Vel.  Shock Vel. 
K ,          g/cm3   ,   GPa   ,     MJ/kg  , MJ/K/kg ,   km/s ,    km/s
  0.000000e+00,   1.850000e+01,   3.429792e+04,   9.772372e+02,   0.000000e+00,   8.913733e+01,   1.099360e+02
  0.000000e+00,   1.900000e+01,   3.534124e+04,   9.772372e+02,   0.000000e+00,   9.076031e+01,   1.112546e+02
  0.000000e+00,   1.950000e+01,   3.638508e+04,   9.772372e+02,   0.000000e+00,   9.235711e+01,   1.125602e+02
  0.000000e+00,   2.000000e+01,   3.742950e+04,   9.772372e+02,   0.000000e+00,   9.392906e+01,   1.138534e+02
  0.000000e+00,   2.050000e+01,   3.847460e+04,   9.772372e+02,   0.000000e+00,   9.547740e+01,   1.151345e+02
  0.000000e+00,   2.100000e+01,   3.952044e+04,   9.772372e+02,   0.000000e+00,   9.700324e+01,   1.164039e+02
  0.000000e+00,   2.150000e+01,   4.056710e+04,   9.772372e+02,   0.000000e+00,   9.850765e+01,   1.176619e+02
  0.000000e+00,   2.200000e+01,   4.161463e+04,   9.772372e+02,   0.000000e+00,   9.999160e+01,   1.189089e+02
  0.000000e+00,   2.250000e+01,   4.266311e+04,   9.772372e+02,   0.000000e+00,   1.014560e+02,   1.201453e+02
  0.000000e+00,   2.300000e+01,   4.371258e+04,   9.772372e+02,   0.000000e+00,   1.029017e+02,   1.213712e+02
  0.000000e+00,   2.350000e+01,   4.476310e+04,   9.772372e+02,   0.000000e+00,   1.043295e+02,   1.225872e+02
  0.000000e+00,   2.400000e+01,   4.581471e+04,   9.772372e+02,   0.000000e+00,   1.057401e+02,   1.237933e+02
  0.000000e+00,   2.450000e+01,   4.686748e+04,   9.772372e+02,   0.000000e+00,   1.071343e+02,   1.249900e+02
  0.000000e+00,   2.500000e+01,   4.792143e+04,   9.772372e+02,   0.000000e+00,   1.085126e+02,   1.261774e+02
  0.000000e+00,   2.550000e+01,   4.897661e+04,   9.772372e+02,   0.000000e+00,   1.098757e+02,   1.273559e+02
  0.000000e+00,   2.600000e+01,   5.003306e+04,   9.772372e+02,   0.000000e+00,   1.112242e+02,   1.285257e+02
  0.000000e+00,   2.650000e+01,   5.109082e+04,   9.772372e+02,   0.000000e+00,   1.125585e+02,   1.296870e+02
  0.000000e+00,   2.700000e+01,   5.214991e+04,   9.772372e+02,   0.000000e+00,   1.138793e+02,   1.308401e+02
  0.000000e+00,   2.750000e+01,   5.321037e+04,   9.772372e+02,   0.000000e+00,   1.151870e+02,   1.319851e+02
  0.000000e+00,   2.800000e+01,   5.427223e+04,   9.772372e+02,   0.000000e+00,   1.164820e+02,   1.331223e+02
  0.000000e+00,   2.850000e+01,   5.533552e+04,   9.772372e+02,   0.000000e+00,   1.177648e+02,   1.342519e+02
  0.000000e+00,   2.900000e+01,   5.640026e+04,   9.772372e+02,   0.000000e+00,   1.190358e+02,   1.353741e+02
  0.000000e+00,   2.950000e+01,   5.746648e+04,   9.772372e+02,   0.000000e+00,   1.202954e+02,   1.364890e+02
